,address,type,datetime,latitude,longitude,report_location,incident_number
6986,Eb Wsea Frwy At Sr99,MVI Freeway,2026-01-19T09:27:00.000,47.57151,-122.337962,"{'type': 'Point', 'coordinates': [-122.337962, 47.57151]}",F260008790
6987,1630 43rd Ave E,Aid Response,2026-01-19T09:26:00.000,47.633523,-122.277157,"{'type': 'Point', 'coordinates': [-122.277157, 47.633523]}",F260008787
6988,2000 1st Ave,Aid Response,2026-01-19T09:18:00.000,47.611068,-122.342612,"{'type': 'Point', 'coordinates': [-122.342612, 47.611068]}",F260008785
6989,35TH AVE SW / SW ALASKA ST,Illegal Burn,2026-01-19T09:08:00.000,47.561066,-122.376216,"{'type': 'Point', 'coordinates': [-122.376216, 47.561066]}",F260008783
6990,3124 Lakewood Ave S,Activated CO Detector,2026-01-19T09:00:00.000,47.576209,-122.283572,"{'type': 'Point', 'coordinates': [-122.283572, 47.576209]}",F260008780
6991,61st Ave Sw / Alki Ave Sw,Aid Response,2026-01-19T08:44:00.000,47.579125,-122.410648,"{'type': 'Point', 'coordinates': [-122.410648, 47.579125]}",F260008779
6992,120 Republican St,Aid Response,2026-01-19T08:43:00.000,47.62327,-122.354871,"{'type': 'Point', 'coordinates': [-122.354871, 47.62327]}",F260008777
6993,3rd Ave / University St,Aid Response,2026-01-19T08:39:00.000,47.607763,-122.335976,"{'type': 'Point', 'coordinates': [-122.335976, 47.607763]}",F260008776
6994,601 E Denny Way,Illegal Burn,2026-01-19T08:39:00.000,47.618483,-122.323999,"{'type': 'Point', 'coordinates': [-122.323999, 47.618483]}",F260008775
6995,Queen Anne Ave N / Mercer St,Illegal Burn,2026-01-19T08:36:00.000,47.624583,-122.356709,"{'type': 'Point', 'coordinates': [-122.356709, 47.624583]}",F260008774
6996,11039 17th Ave Ne,Aid Response,2026-01-19T08:30:00.000,47.709397,-122.309982,"{'type': 'Point', 'coordinates': [-122.309982, 47.709397]}",F260008772
6997,Ne 42nd St / University Way Ne,MVI - Motor Vehicle Incident,2026-01-19T08:30:00.000,47.658315,-122.313207,"{'type': 'Point', 'coordinates': [-122.313207, 47.658315]}",F260008771
6998,103 Nw 103rd St,Medic Response,2026-01-19T08:27:00.000,47.703555,-122.358501,"{'type': 'Point', 'coordinates': [-122.358501, 47.703555]}",F260008769
6999,9400 Rainier Ave S,Aid Response,2026-01-19T08:14:00.000,47.519834,-122.26509,"{'type': 'Point', 'coordinates': [-122.26509, 47.519834]}",F260008766
7000,7735 14th Ave Nw,Aid Response,2026-01-19T08:12:00.000,47.685277,-122.374093,"{'type': 'Point', 'coordinates': [-122.374093, 47.685277]}",F260008764
7001,121 Nw 84th St,Aid Response,2026-01-19T08:09:00.000,47.689836,-122.358247,"{'type': 'Point', 'coordinates': [-122.358247, 47.689836]}",F260008762
7002,3RD AVE S / S WASHINGTON ST,Aid Response,2026-01-19T08:06:00.000,47.600877,-122.330268,"{'type': 'Point', 'coordinates': [-122.330268, 47.600877]}",F260008761
7003,9804 40th Ave Sw,Aid Response Yellow,2026-01-19T08:05:00.000,47.515588,-122.383373,"{'type': 'Point', 'coordinates': [-122.383373, 47.515588]}",F260008760
7004,924 N 143rd St,Auto Fire Alarm,2026-01-19T07:49:00.000,47.732314,-122.346635,"{'type': 'Point', 'coordinates': [-122.346635, 47.732314]}",F260008758
7005,9455 27th Ave Sw,Low Acuity Response,2026-01-19T07:48:00.000,47.518178,-122.367277,"{'type': 'Point', 'coordinates': [-122.367277, 47.518178]}",F260008757
7006,801 Nw 54th St,Aid Response Yellow,2026-01-19T07:43:00.000,47.667912,-122.36618,"{'type': 'Point', 'coordinates': [-122.36618, 47.667912]}",F260008756
7007,4831 35th Ave Sw,Aid Response,2026-01-19T07:38:00.000,47.558988,-122.376234,"{'type': 'Point', 'coordinates': [-122.376234, 47.558988]}",F260008753
7008,704 Spring St,Aid Response,2026-01-19T07:34:00.000,47.608217,-122.330179,"{'type': 'Point', 'coordinates': [-122.330179, 47.608217]}",F260008752
7009,2820 Ne 127th St,Medic Response,2026-01-19T07:29:00.000,47.721101,-122.297581,"{'type': 'Point', 'coordinates': [-122.297581, 47.721101]}",F260008751
7010,12740 33rd Ave Ne,2RED - 1 + 1,2026-01-19T07:25:00.000,47.720938,-122.292513,"{'type': 'Point', 'coordinates': [-122.292513, 47.720938]}",F260008749
7011,8442 34th Ave S,Aid Response,2026-01-19T07:01:00.000,47.52679,-122.289365,"{'type': 'Point', 'coordinates': [-122.289365, 47.52679]}",F260008744
7012,2221 3rd Ave,Aid Response,2026-01-19T06:58:00.000,47.614093,-122.343759,"{'type': 'Point', 'coordinates': [-122.343759, 47.614093]}",F260008742
7013,10507 Aurora Ave N,Ladder Code Red,2026-01-19T06:52:00.000,47.705096,-122.344695,"{'type': 'Point', 'coordinates': [-122.344695, 47.705096]}",F260008740
7014,9455 27th Ave Sw,2RED - 1 + 1,2026-01-19T06:46:00.000,47.518178,-122.367277,"{'type': 'Point', 'coordinates': [-122.367277, 47.518178]}",F260008739
7015,3820 Rainier Ave S,Aid Response,2026-01-19T06:28:00.000,47.569608,-122.290486,"{'type': 'Point', 'coordinates': [-122.290486, 47.569608]}",F260008735
7016,3201 Sw Graham St,Aid Response Yellow,2026-01-19T06:21:00.000,47.54666,-122.373219,"{'type': 'Point', 'coordinates': [-122.373219, 47.54666]}",F260008732
7017,3305 S Dose Ter,Medic Response,2026-01-19T06:14:00.000,47.583613,-122.290815,"{'type': 'Point', 'coordinates': [-122.290815, 47.583613]}",F260008727
7018,1501 N 45th St,Aid Response Yellow,2026-01-19T06:11:00.000,47.661386,-122.339157,"{'type': 'Point', 'coordinates': [-122.339157, 47.661386]}",F260008726
7019,12th Ave S / S Weller St,Illegal Burn,2026-01-19T05:43:00.000,47.5975,-122.317227,"{'type': 'Point', 'coordinates': [-122.317227, 47.5975]}",F260008721
7020,13717 Linden Ave N,Aid Response,2026-01-19T05:42:00.000,47.728289,-122.347731,"{'type': 'Point', 'coordinates': [-122.347731, 47.728289]}",F260008720
7021,100 Melrose Ave E,Aid Response Yellow,2026-01-19T05:39:00.000,47.618497,-122.327854,"{'type': 'Point', 'coordinates': [-122.327854, 47.618497]}",F260008719
7022,320 W Roy St,Aid Response Yellow,2026-01-19T05:38:00.000,47.625849,-122.360866,"{'type': 'Point', 'coordinates': [-122.360866, 47.625849]}",F260008718
7023,4754 42nd Ave Sw,Illegal Burn,2026-01-19T05:35:00.000,47.560119,-122.385486,"{'type': 'Point', 'coordinates': [-122.385486, 47.560119]}",F260008717
7024,3817 Sw Dakota St,Aid Response Yellow,2026-01-19T05:24:00.000,47.566489,-122.38031,"{'type': 'Point', 'coordinates': [-122.38031, 47.566489]}",F260008716
7025,108 2nd Ave S,Aid Response,2026-01-19T05:22:00.000,47.601681,-122.331562,"{'type': 'Point', 'coordinates': [-122.331562, 47.601681]}",F260008715
7026,5727 37th Ave S,Aid Response,2026-01-19T05:17:00.000,47.551024,-122.286266,"{'type': 'Point', 'coordinates': [-122.286266, 47.551024]}",F260008714
7027,5307 Ballard Ave Nw,Auto Fire Alarm,2026-01-19T05:10:00.000,47.666487,-122.383291,"{'type': 'Point', 'coordinates': [-122.383291, 47.666487]}",F260008713
7028,800 Seneca St,Rescue Elevator,2026-01-19T05:00:00.000,47.609372,-122.329777,"{'type': 'Point', 'coordinates': [-122.329777, 47.609372]}",F260008712
7029,211 SUMMIT AVE E,Aid Response Yellow,2026-01-19T04:59:00.000,47.619772,-122.325295,"{'type': 'Point', 'coordinates': [-122.325295, 47.619772]}",F260008711
7030,2463 25th Ave E,Aid Response,2026-01-19T04:42:00.000,47.641164,-122.300336,"{'type': 'Point', 'coordinates': [-122.300336, 47.641164]}",F260008707
7031,4754 42nd Ave Sw,Illegal Burn,2026-01-19T04:38:00.000,47.560119,-122.385486,"{'type': 'Point', 'coordinates': [-122.385486, 47.560119]}",F260008706
7032,5307 Ballard Ave Nw,Auto Fire Alarm,2026-01-19T04:29:00.000,47.666487,-122.383291,"{'type': 'Point', 'coordinates': [-122.383291, 47.666487]}",F260008705
7033,10000 Holman Rd Nw,Aid Response,2026-01-19T03:59:00.000,47.701727,-122.362067,"{'type': 'Point', 'coordinates': [-122.362067, 47.701727]}",F260008703
7034,2106 5th Ave,Aid Response,2026-01-19T03:51:00.000,47.614535,-122.34054,"{'type': 'Point', 'coordinates': [-122.34054, 47.614535]}",F260008701
7035,715 9TH AVE,Aid Response,2026-01-19T03:47:00.000,47.606371,-122.325496,"{'type': 'Point', 'coordinates': [-122.325496, 47.606371]}",F260008700
7036,711 Westlake Ave N,Aid Response,2026-01-19T03:39:00.000,47.625863,-122.338684,"{'type': 'Point', 'coordinates': [-122.338684, 47.625863]}",F260008698
7037,2801 1ST AVE,Aid Response,2026-01-19T03:35:00.000,47.616354,-122.35155,"{'type': 'Point', 'coordinates': [-122.35155, 47.616354]}",F260008697
7038,201 Yesler Way,Illegal Burn,2026-01-19T03:27:00.000,47.601719,-122.331966,"{'type': 'Point', 'coordinates': [-122.331966, 47.601719]}",F260008696
7039,1135 Nw Leary Way,Aid Response,2026-01-19T03:06:00.000,47.663658,-122.371089,"{'type': 'Point', 'coordinates': [-122.371089, 47.663658]}",F260008695
7040,1403 Sw Sullivan St,Medic Response,2026-01-19T02:57:00.000,47.527433,-122.353143,"{'type': 'Point', 'coordinates': [-122.353143, 47.527433]}",F260008694
7041,201 Westlake Ave N,Aid Response,2026-01-19T02:56:00.000,47.619705,-122.338475,"{'type': 'Point', 'coordinates': [-122.338475, 47.619705]}",F260008693
7042,13023 Greenwood Ave N,Aid Response Yellow,2026-01-19T02:31:00.000,47.723436,-122.355547,"{'type': 'Point', 'coordinates': [-122.355547, 47.723436]}",F260008691
7043,825 N 48th St,Aid Response,2026-01-19T02:08:00.000,47.663583,-122.348267,"{'type': 'Point', 'coordinates': [-122.348267, 47.663583]}",F260008689
7044,503 S Royal Brougham Way,Aid Response Yellow,2026-01-19T02:06:00.000,47.592399,-122.327256,"{'type': 'Point', 'coordinates': [-122.327256, 47.592399]}",F260008687
7045,8638 55th Ave S,Medic Response,2026-01-19T02:05:00.000,47.526179,-122.26379,"{'type': 'Point', 'coordinates': [-122.26379, 47.526179]}",F260008686
7046,2nd Ave / Broad St,Aid Response,2026-01-19T01:49:00.000,47.617584,-122.351646,"{'type': 'Point', 'coordinates': [-122.351646, 47.617584]}",F260008683
7047,2127 Belvidere Ave Sw,Aid Response,2026-01-19T01:39:00.000,47.584885,-122.380644,"{'type': 'Point', 'coordinates': [-122.380644, 47.584885]}",F260008682
7048,2021 4th Ave,Aid Response,2026-01-19T01:27:00.000,47.61322,-122.340298,"{'type': 'Point', 'coordinates': [-122.340298, 47.61322]}",F260008678
7049,Brooklyn Ave Ne / Ne 43rd St,Dumpster Fire,2026-01-19T01:23:00.000,47.659809,-122.314324,"{'type': 'Point', 'coordinates': [-122.314324, 47.659809]}",F260008677
7050,Brooklyn Ave Ne / Ne 47th St,Dumpster Fire,2026-01-19T01:12:00.000,47.6631,-122.314238,"{'type': 'Point', 'coordinates': [-122.314238, 47.6631]}",F260008674
7051,810 3rd Ave,Aid Response,2026-01-19T01:10:00.000,47.604263,-122.332774,"{'type': 'Point', 'coordinates': [-122.332774, 47.604263]}",F260008673
7052,6200 Corson Ave S,Aid Response,2026-01-19T01:10:00.000,47.547503,-122.321439,"{'type': 'Point', 'coordinates': [-122.321439, 47.547503]}",F260008672
7053,8105 Greenwood Ave N,Medic Response,2026-01-19T00:57:00.000,47.687696,-122.3553,"{'type': 'Point', 'coordinates': [-122.3553, 47.687696]}",F260008670
7054,10504 AURORA AVE N,Medic Response,2026-01-19T00:51:00.000,47.705074,-122.344694,"{'type': 'Point', 'coordinates': [-122.344694, 47.705074]}",F260008666
7055,CRAWFORD PL / E OLIVE ST,Dumpster Fire,2026-01-19T00:38:00.000,47.616338,-122.326185,"{'type': 'Point', 'coordinates': [-122.326185, 47.616338]}",F260008663
7056,2803 S College St,Medic Response,2026-01-19T00:31:00.000,47.582922,-122.296389,"{'type': 'Point', 'coordinates': [-122.296389, 47.582922]}",F260008662
7057,2717 Dexter Ave N,Medic Response,2026-01-19T00:10:00.000,47.644374,-122.346913,"{'type': 'Point', 'coordinates': [-122.346913, 47.644374]}",F260008660
7058,115 Broadway E,Aid Response,2026-01-19T00:09:00.000,47.618907,-122.320857,"{'type': 'Point', 'coordinates': [-122.320857, 47.618907]}",F260008659
7059,171 12th Ave,Aid Response,2026-01-19T00:00:00.000,47.603031,-122.316782,"{'type': 'Point', 'coordinates': [-122.316782, 47.603031]}",F260008657
7060,125 25th Ave,Aid Response,2026-01-18T23:43:00.000,47.602163,-122.299968,"{'type': 'Point', 'coordinates': [-122.299968, 47.602163]}",F260008655
7061,2355 Yale Ave E,Aid Response,2026-01-18T23:39:00.000,47.640338,-122.327107,"{'type': 'Point', 'coordinates': [-122.327107, 47.640338]}",F260008654
7062,10008 Aurora Ave N,Aid Response,2026-01-18T23:25:00.000,47.701482,-122.344652,"{'type': 'Point', 'coordinates': [-122.344652, 47.701482]}",F260008653
7063,224 S Washington St,Aid Response,2026-01-18T23:25:00.000,47.600878,-122.331064,"{'type': 'Point', 'coordinates': [-122.331064, 47.600878]}",F260008651
7064,223 YESLER WAY,Aid Response,2026-01-18T23:24:00.000,47.601718,-122.331581,"{'type': 'Point', 'coordinates': [-122.331581, 47.601718]}",F260008652
7065,427 12th Ave,Aid Response,2026-01-18T23:17:00.000,47.605671,-122.316781,"{'type': 'Point', 'coordinates': [-122.316781, 47.605671]}",F260008650
7066,12546 33rd Ave Ne,Medic Response,2026-01-18T23:15:00.000,47.719585,-122.292729,"{'type': 'Point', 'coordinates': [-122.292729, 47.719585]}",F260008649
7067,2510 Western Ave,Auto Fire Alarm,2026-01-18T23:14:00.000,47.614082,-122.349692,"{'type': 'Point', 'coordinates': [-122.349692, 47.614082]}",F260008648
7068,13201 AURORA AVE N,Dumpster Fire,2026-01-18T22:57:00.000,47.724671,-122.344993,"{'type': 'Point', 'coordinates': [-122.344993, 47.724671]}",F260008643
7069,GOLF DR S / S CHARLES ST,Illegal Burn,2026-01-18T22:55:00.000,47.594282,-122.316577,"{'type': 'Point', 'coordinates': [-122.316577, 47.594282]}",F260008642
7070,Martin Luther King Jr Way S / S Dearborn St,Aid Response Yellow,2026-01-18T22:54:00.000,47.595527,-122.297571,"{'type': 'Point', 'coordinates': [-122.297571, 47.595527]}",F260008640
7071,9239 Fremont Ave N,Automatic Fire Alarm Resd,2026-01-18T22:53:00.000,47.696235,-122.349979,"{'type': 'Point', 'coordinates': [-122.349979, 47.696235]}",F260008639
7072,4536 Brooklyn Ave Ne,Illegal Burn,2026-01-18T22:48:00.000,47.661599,-122.314278,"{'type': 'Point', 'coordinates': [-122.314278, 47.661599]}",F260008638
7073,6217 32nd Ave Ne,Aid Response,2026-01-18T22:41:00.000,47.674076,-122.293258,"{'type': 'Point', 'coordinates': [-122.293258, 47.674076]}",F260008637
7074,2900 S King St,Medic Response,2026-01-18T22:31:00.000,47.598025,-122.295064,"{'type': 'Point', 'coordinates': [-122.295064, 47.598025]}",F260008636
7075,610 Harvard Ave E,Medic Response,2026-01-18T22:16:00.000,47.624349,-122.321989,"{'type': 'Point', 'coordinates': [-122.321989, 47.624349]}",F260008630
7076,3618 Sw Alaska St,Medic Response,2026-01-18T22:15:00.000,47.561072,-122.377682,"{'type': 'Point', 'coordinates': [-122.377682, 47.561072]}",F260008629
7077,315 N 75th St,Aid Response,2026-01-18T22:08:00.000,47.683289,-122.35508,"{'type': 'Point', 'coordinates': [-122.35508, 47.683289]}",F260008625
7078,9th Ave N / Mercer St,Aid Response,2026-01-18T22:08:00.000,47.624544,-122.339741,"{'type': 'Point', 'coordinates': [-122.339741, 47.624544]}",F260008627
7079,700 Queen Anne Ave N,Illegal Burn,2026-01-18T22:08:00.000,47.625454,-122.356703,"{'type': 'Point', 'coordinates': [-122.356703, 47.625454]}",F260008626
7080,1000 E Yesler Way,Ladder Code Yellow,2026-01-18T22:03:00.000,47.601698,-122.319582,"{'type': 'Point', 'coordinates': [-122.319582, 47.601698]}",F260008624
7081,33rd Ave Ne / Ne 125th St,Aid Response,2026-01-18T22:01:00.000,47.719265,-122.29273,"{'type': 'Point', 'coordinates': [-122.29273, 47.719265]}",F260008623
7082,9213 53rd Ave S,Medic Response,2026-01-18T21:52:00.000,47.519732,-122.266163,"{'type': 'Point', 'coordinates': [-122.266163, 47.519732]}",F260008619
7083,1624 Boren Ave,Aid Response,2026-01-18T21:44:00.000,47.61469,-122.330035,"{'type': 'Point', 'coordinates': [-122.330035, 47.61469]}",F260008616
7084,12567 35th Ave Ne,Medic Response- 7 per Rule,2026-01-18T21:40:00.000,47.720165,-122.290783,"{'type': 'Point', 'coordinates': [-122.290783, 47.720165]}",F260008615
7085,4251 Aurora Ave N,Medic Response,2026-01-18T21:40:00.000,47.65932,-122.347386,"{'type': 'Point', 'coordinates': [-122.347386, 47.65932]}",F260008614
7086,6420 California Ave Sw,Aid Response,2026-01-18T21:37:00.000,47.545489,-122.387208,"{'type': 'Point', 'coordinates': [-122.387208, 47.545489]}",F260008613
7087,3540 Ne 110th St,Medic Response,2026-01-18T21:33:00.000,47.708356,-122.289374,"{'type': 'Point', 'coordinates': [-122.289374, 47.708356]}",F260008612
7088,Virginia St / Post Al,Medic Response- Overdose,2026-01-18T21:11:00.000,47.610736,-122.343049,"{'type': 'Point', 'coordinates': [-122.343049, 47.610736]}",F260008609
7089,515 Summit Ave E,1YELLOW 1 Unit,2026-01-18T21:07:00.000,47.623302,-122.325313,"{'type': 'Point', 'coordinates': [-122.325313, 47.623302]}",F260008607
7090,3900 S Othello St,Dumpster Fire,2026-01-18T21:04:00.000,47.537046,-122.283397,"{'type': 'Point', 'coordinates': [-122.283397, 47.537046]}",F260008606
7091,12023 28th Ave Ne,Aid Response,2026-01-18T21:00:00.000,47.71576,-122.298026,"{'type': 'Point', 'coordinates': [-122.298026, 47.71576]}",F260008603
7092,8340 Rainier Ave S,Aid Response,2026-01-18T20:56:00.000,47.529367,-122.269988,"{'type': 'Point', 'coordinates': [-122.269988, 47.529367]}",F260008602
7093,18th Ave Ne / Ne 45th St,Illegal Burn,2026-01-18T20:55:00.000,47.661259,-122.308381,"{'type': 'Point', 'coordinates': [-122.308381, 47.661259]}",F260008601
7094,5021 37th Ave S,Aid Response,2026-01-18T20:45:00.000,47.556879,-122.286142,"{'type': 'Point', 'coordinates': [-122.286142, 47.556879]}",F260008599
7095,1103 16th Ave,Aid Response,2026-01-18T20:40:00.000,47.611553,-122.311479,"{'type': 'Point', 'coordinates': [-122.311479, 47.611553]}",F260008598
7096,170 11th Ave,2RED - 1 + 1,2026-01-18T20:36:00.000,47.603272,-122.318102,"{'type': 'Point', 'coordinates': [-122.318102, 47.603272]}",F260008597
7097,1410 Boylston Ave,Aid Response,2026-01-18T20:33:00.000,47.613086,-122.323436,"{'type': 'Point', 'coordinates': [-122.323436, 47.613086]}",F260008595
7098,503 N 36th St,Aid Response,2026-01-18T20:30:00.000,47.651871,-122.352819,"{'type': 'Point', 'coordinates': [-122.352819, 47.651871]}",F260008594
7099,100 Blanchard St,Aid Response,2026-01-18T20:29:00.000,47.612606,-122.345213,"{'type': 'Point', 'coordinates': [-122.345213, 47.612606]}",F260008593
7100,2212 S Jackson St,Rescue Elevator,2026-01-18T20:25:00.000,47.599276,-122.303156,"{'type': 'Point', 'coordinates': [-122.303156, 47.599276]}",F260008592
7101,1306 N 82nd St,Aid Response,2026-01-18T20:21:00.000,47.688738,-122.341734,"{'type': 'Point', 'coordinates': [-122.341734, 47.688738]}",F260008590
7102,105 5th Ave S,Aid Response Yellow,2026-01-18T20:20:00.000,47.601643,-122.327656,"{'type': 'Point', 'coordinates': [-122.327656, 47.601643]}",F260008588
7103,7812 48th Ave S,Aid Response,2026-01-18T20:20:00.000,47.532495,-122.272651,"{'type': 'Point', 'coordinates': [-122.272651, 47.532495]}",F260008589
7104,908 14th Ave E,Automatic Fire Alarm Resd,2026-01-18T20:10:00.000,47.626942,-122.314593,"{'type': 'Point', 'coordinates': [-122.314593, 47.626942]}",F260008586
7105,7533 24th Ave Nw,Aid Response Yellow,2026-01-18T20:10:00.000,47.683473,-122.387563,"{'type': 'Point', 'coordinates': [-122.387563, 47.683473]}",F260008585
7106,302 14th Ave S,Aid Response,2026-01-18T20:04:00.000,47.599993,-122.314135,"{'type': 'Point', 'coordinates': [-122.314135, 47.599993]}",F260008583
7107,415 10th Ave,Aid Response Yellow,2026-01-18T20:02:00.000,47.605346,-122.319413,"{'type': 'Point', 'coordinates': [-122.319413, 47.605346]}",F260008582
7108,1617 45th Ave Sw,Aid Response,2026-01-18T20:00:00.000,47.589144,-122.388951,"{'type': 'Point', 'coordinates': [-122.388951, 47.589144]}",F260008580
7109,301 14th Ave S,Medic Response- Overdose,2026-01-18T19:54:00.000,47.600001,-122.314135,"{'type': 'Point', 'coordinates': [-122.314135, 47.600001]}",F260008579
7110,1660 S COLUMBIAN WAY,Single Medic Unit,2026-01-18T19:52:00.000,47.561845,-122.310824,"{'type': 'Point', 'coordinates': [-122.310824, 47.561845]}",F260008578
7111,7215 Sand Point Way Ne,Aid Response,2026-01-18T19:47:00.000,47.680845,-122.263649,"{'type': 'Point', 'coordinates': [-122.263649, 47.680845]}",F260008576
7112,1823 Terry Ave,Auto Fire Alarm,2026-01-18T19:40:00.000,47.615667,-122.332592,"{'type': 'Point', 'coordinates': [-122.332592, 47.615667]}",F260008574
7113,1815 N 45th St,Aid Response,2026-01-18T19:38:00.000,47.661386,-122.336107,"{'type': 'Point', 'coordinates': [-122.336107, 47.661386]}",F260008573
7114,1014 Boylston Ave,Aid Response,2026-01-18T19:35:00.000,47.610825,-122.321896,"{'type': 'Point', 'coordinates': [-122.321896, 47.610825]}",F260008572
7115,4025 E Garfield St,Aid Response,2026-01-18T19:33:00.000,47.633369,-122.281154,"{'type': 'Point', 'coordinates': [-122.281154, 47.633369]}",F260008571
7116,2821 S Walden St,Rescue Elevator,2026-01-18T19:22:00.000,47.572163,-122.296173,"{'type': 'Point', 'coordinates': [-122.296173, 47.572163]}",F260008567
7117,6951 62nd Ave Ne,Aid Response,2026-01-18T19:15:00.000,47.6789,-122.262228,"{'type': 'Point', 'coordinates': [-122.262228, 47.6789]}",F260008566
7118,428 1st Ave W,Aid Response,2026-01-18T19:11:00.000,47.622435,-122.358033,"{'type': 'Point', 'coordinates': [-122.358033, 47.622435]}",F260008565
